Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1783977967.9425","14:26:07.942","4","96","1.0","25","4","0","2","1","4"
"1783977968.4423","14:26:08.442","4","96","1.0","25","4","0","2","1","4"
"1783977968.9424","14:26:08.942","4","96","1.0","25","4","0","2","1","4"
"1783977969.442","14:26:09.442","4","96","1.0","25","4","0","2","1","4"
"1783977969.9413","14:26:09.941","4","96","1.0","25","4","0","2","1","4"
"1783977970.4417","14:26:10.441","4","96","1.0","25","4","0","2","1","4"
"1783977970.9411","14:26:10.941","4","96","1.0","25","4","0","2","1","4"
"1783977971.4407","14:26:11.440","4","96","1.0","25","4","0","2","1","4"
"1783977971.9408","14:26:11.940","4","96","1.0","25","4","0","2","1","4"
"1783977972.441","14:26:12.441","4","96","1.0","25","4","0","2","1","4"
"1783977972.9407","14:26:12.940","4","96","1.0","33","4","0","2","2","4"
"1783977973.4405","14:26:13.440","4","96","1.0","25","4","0","2","1","4"
"1783977973.9402","14:26:13.940","4","96","1.0","25","4","0","2","1","4"
"1783977974.4396","14:26:14.439","4","96","1.0","33","4","0","2","2","4"
"1783977974.9398","14:26:14.939","4","96","1.0","50","4","0","4","2","4"
