Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1783968007.252,11:40:07.252,neutral,frown,1.0,neutral,0.0
1783968007.2833,11:40:07.283,neutral,frown,1.0,neutral,0.0
1783968007.3147,11:40:07.314,neutral,frown,1.0,neutral,0.0
1783968007.3458,11:40:07.345,neutral,frown,1.0,neutral,0.0
1783968007.3769,11:40:07.376,neutral,frown,0.851726,neutral,0.0
1783968007.4081,11:40:07.408,neutral,frown,0.851726,neutral,0.0
1783968007.4392,11:40:07.439,neutral,frown,0.851726,neutral,0.0
1783968007.4704,11:40:07.470,neutral,frown,0.851726,neutral,0.0
1783968007.5015,11:40:07.501,neutral,frown,0.636781,neutral,0.0
1783968007.5326,11:40:07.532,neutral,frown,0.636781,neutral,0.0
1783968007.564,11:40:07.564,neutral,frown,0.636781,neutral,0.0
1783968007.5953,11:40:07.595,neutral,frown,0.636781,neutral,0.0
1783968007.6266,11:40:07.626,neutral,frown,0.346747,neutral,0.0
1783968007.658,11:40:07.658,neutral,frown,0.346747,neutral,0.0
1783968007.6893,11:40:07.689,neutral,frown,0.346747,neutral,0.0
1783968007.7207,11:40:07.720,neutral,frown,0.346747,neutral,0.0
1783968007.7518,11:40:07.751,neutral,frown,0.233367,neutral,0.0
1783968007.7829,11:40:07.782,neutral,frown,0.233367,neutral,0.0
1783968007.8141,11:40:07.814,neutral,frown,0.233367,neutral,0.0
1783968007.8452,11:40:07.845,neutral,frown,0.233367,neutral,0.0
1783968007.8763,11:40:07.876,neutral,frown,0.49142,neutral,0.0
1783968007.9075,11:40:07.907,neutral,frown,0.49142,neutral,0.0
1783968007.9388,11:40:07.938,blink,frown,0.49142,neutral,0.0
1783968007.9702,11:40:07.970,blink,frown,0.49142,neutral,0.0
1783968008.0015,11:40:08.001,blink,frown,0.945624,neutral,0.0
1783968008.0328,11:40:08.032,blink,frown,0.945624,neutral,0.0
1783968008.0642,11:40:08.064,blink,frown,0.945624,neutral,0.0
1783968008.0955,11:40:08.095,neutral,frown,0.945624,neutral,0.0
1783968008.1269,11:40:08.126,neutral,frown,0.91271,neutral,0.0
1783968008.158,11:40:08.158,neutral,frown,0.91271,neutral,0.0
1783968008.1891,11:40:08.189,neutral,frown,0.91271,neutral,0.0
1783968008.2203,11:40:08.220,neutral,frown,0.91271,neutral,0.0
1783968008.2514,11:40:08.251,neutral,frown,0.485088,neutral,0.0
1783968008.2826,11:40:08.282,neutral,frown,0.485088,neutral,0.0
1783968008.3139,11:40:08.313,neutral,frown,0.485088,neutral,0.0
1783968008.3452,11:40:08.345,neutral,frown,0.485088,neutral,0.0
1783968008.3766,11:40:08.376,neutral,frown,0.223154,neutral,0.0
1783968008.4079,11:40:08.407,neutral,frown,0.223154,neutral,0.0
1783968008.4392,11:40:08.439,neutral,frown,0.223154,neutral,0.0
1783968008.4706,11:40:08.470,neutral,frown,0.223154,neutral,0.0
1783968008.5017,11:40:08.501,neutral,frown,0.402633,neutral,0.0
1783968008.5329,11:40:08.532,neutral,frown,0.402633,neutral,0.0
1783968008.564,11:40:08.564,neutral,frown,0.402633,neutral,0.0
1783968008.5951,11:40:08.595,neutral,frown,0.402633,neutral,0.0
1783968008.6263,11:40:08.626,neutral,frown,0.491227,neutral,0.0
1783968008.6574,11:40:08.657,neutral,frown,0.491227,neutral,0.0
1783968008.6888,11:40:08.688,neutral,frown,0.491227,neutral,0.0
1783968008.7201,11:40:08.720,neutral,frown,0.491227,neutral,0.0
1783968008.7514,11:40:08.751,neutral,frown,0.109376,neutral,0.0
1783968008.7828,11:40:08.782,neutral,frown,0.109376,neutral,0.0
1783968008.8141,11:40:08.814,neutral,frown,0.109376,neutral,0.0
1783968008.8454,11:40:08.845,neutral,frown,0.109376,neutral,0.0
1783968008.8766,11:40:08.876,neutral,frown,0.123767,neutral,0.0
1783968008.9077,11:40:08.907,neutral,frown,0.123767,neutral,0.0
1783968008.9389,11:40:08.938,neutral,frown,0.123767,neutral,0.0
1783968008.97,11:40:08.970,neutral,frown,0.123767,neutral,0.0
1783968009.0011,11:40:09.001,neutral,frown,0.236036,neutral,0.0
1783968009.0325,11:40:09.032,neutral,frown,0.236036,neutral,0.0
1783968009.0638,11:40:09.063,neutral,frown,0.236036,neutral,0.0
1783968009.0952,11:40:09.095,neutral,frown,0.236036,neutral,0.0
1783968009.1265,11:40:09.126,neutral,frown,0.374975,neutral,0.0
1783968009.1578,11:40:09.157,neutral,frown,0.374975,neutral,0.0
1783968009.1892,11:40:09.189,neutral,frown,0.374975,neutral,0.0
1783968009.2205,11:40:09.220,neutral,frown,0.374975,neutral,0.0
1783968009.2518,11:40:09.251,neutral,frown,0.568903,neutral,0.0
1783968009.283,11:40:09.283,neutral,frown,0.568903,neutral,0.0
1783968009.3141,11:40:09.314,neutral,frown,0.568903,neutral,0.0
1783968009.3453,11:40:09.345,neutral,frown,0.568903,neutral,0.0
1783968009.3764,11:40:09.376,neutral,frown,0.930611,neutral,0.0
1783968009.4075,11:40:09.407,neutral,frown,0.930611,neutral,0.0
1783968009.4387,11:40:09.438,neutral,frown,0.930611,neutral,0.0
1783968009.47,11:40:09.470,neutral,frown,0.930611,neutral,0.0
