localTimestamp,deviceTimestamp,step,confidence,surfaceX,surfaceY,imageX,imageY
1748539515.799,683778.605867,, 0.9208,0.580566,0.878139,681.121871,217.853439
1748539515.799,683778.609901,, 0.9208,0.579478,0.879022,680.857081,217.642822
1748539515.828,683778.613936,, 0.9121,0.576565,0.876309,680.007552,218.333130
1748539515.828,683778.617971,, 0.9121,0.578859,0.876779,680.590897,218.339211
1748539515.828,683778.622006,, 0.8872,0.578652,0.874729,680.516468,218.715240
1748539515.828,683778.626040,, 0.8872,0.579041,0.876246,680.630830,218.446716
1748539515.828,683778.630075,, 0.9074,0.573902,0.872555,679.295835,218.927555
1748539515.828,683778.634110,, 0.9074,0.575103,0.869148,679.561724,219.616031
1748539515.866,683778.638144,, 0.9004,0.566424,0.865885,677.679874,220.140752
1748539515.866,683778.642179,, 0.9004,0.567032,0.866371,677.838560,220.074615
1748539515.866,683778.646213,, 0.9252,0.557964,0.857785,675.456427,221.311286
1748539515.866,683778.650248,, 0.9252,0.558336,0.857709,675.549555,221.340932
1748539515.866,683778.654282,, 0.9166,0.555868,0.861548,674.969191,220.519233
1748539515.866,683778.658317,, 0.9166,0.557883,0.862029,675.482796,220.512038
1748539515.866,683778.662351,, 0.9054,0.552687,0.857944,674.127082,221.063976
1748539515.866,683778.666386,, 0.9054,0.555249,0.853807,674.727689,221.945431
1748539515.866,683778.670420,, 0.9313,0.550781,0.853251,673.594586,221.865613
1748539515.866,683778.674455,, 0.9313,0.552485,0.854814,674.041667,221.642674
1748539515.897,683778.678489,, 0.8936,0.552886,0.854643,674.188609,221.791235
1748539515.897,683778.682523,, 0.8936,0.555392,0.853858,674.812663,222.041878
1748539515.897,683778.686558,, 0.8900,0.555834,0.852682,674.911557,222.280585
1748539515.897,683778.690592,, 0.8900,0.558549,0.851176,675.580457,222.675107
1748539515.898,683778.694627,, 0.9046,0.553099,0.850251,674.194247,222.623668
1748539515.898,683778.698662,, 0.9046,0.554087,0.846148,674.398932,223.433818
1748539515.898,683778.702696,, 0.9240,0.545620,0.842688,672.223205,223.733248
1748539515.898,683778.706731,, 0.9240,0.548082,0.838705,672.801166,224.581929
1748539515.929,683778.710765,, 0.9587,0.542177,0.839338,671.010334,224.182252
1748539515.929,683778.714800,, 0.9587,0.541459,0.839161,670.827227,224.186012
1748539515.929,683778.718834,, 0.9578,0.537058,0.835864,669.681301,224.623464
1748539515.929,683778.722869,, 0.9578,0.538080,0.836215,669.942857,224.599642
1748539515.929,683778.726903,, 0.9451,0.537119,0.835262,669.689908,224.738899
1748539515.929,683778.730938,, 0.9451,0.537138,0.832788,669.667238,225.203483
1748539515.929,683778.734972,, 0.8871,0.537057,0.831318,669.630542,225.475751
1748539515.929,683778.739007,, 0.8871,0.535952,0.833780,669.379260,224.968829
1748539515.966,683778.743041,, 0.9190,0.534090,0.834031,668.937317,224.860159
1748539515.966,683778.747076,, 0.9190,0.532748,0.830406,668.557795,225.484708
1748539515.966,683778.751110,, 0.9456,0.526440,0.822849,666.880221,226.642421
1748539515.966,683778.755144,, 0.9456,0.527282,0.824742,667.113912,226.322156
1748539515.966,683778.759179,, 0.9149,0.523341,0.817169,666.034193,227.580154
