Timestamp,Local time,Battery Level,Battery Percent,Wireless Signal,Overall Quality,Quality Sensor 0,Quality Sensor 1,Quality Sensor 2,Quality Sensor 3,Quality Sensor 4
"1784152603.7698","14:56:43.769","4","98","1.0","42","2","1","2","2","2"
"1784152604.2698","14:56:44.269","4","98","1.0","33","2","1","2","1","2"
"1784152604.7695","14:56:44.769","4","98","1.0","42","2","2","2","1","2"
"1784152605.2687","14:56:45.268","4","98","1.0","50","2","2","2","2","2"
"1784152605.7689","14:56:45.768","4","98","1.0","42","2","1","2","2","2"
"1784152606.2692","14:56:46.269","4","98","1.0","42","2","1","2","2","2"
"1784152606.7684","14:56:46.768","4","98","1.0","50","2","2","2","2","2"
"1784152607.2685","14:56:47.268","4","98","1.0","50","2","2","2","2","2"
"1784152607.7689","14:56:47.768","4","98","1.0","83","4","2","4","4","4"
"1784152608.2688","14:56:48.268","4","98","1.0","50","2","2","2","2","2"
"1784152608.7682","14:56:48.768","4","98","1.0","50","2","2","2","2","2"
"1784152609.2685","14:56:49.268","4","98","1.0","50","2","2","2","2","2"
"1784152609.7683","14:56:49.768","4","98","1.0","50","2","2","2","2","2"
"1784152610.2677","14:56:50.267","4","98","1.0","50","2","2","2","2","2"
"1784152610.7679","14:56:50.767","4","98","1.0","42","2","1","2","2","2"
"1784152611.2671","14:56:51.267","4","98","1.0","42","2","1","2","2","2"
"1784152611.7664","14:56:51.766","4","98","1.0","42","2","1","2","2","2"
"1784152612.2664","14:56:52.266","4","98","1.0","50","2","2","2","2","2"
"1784152612.7663","14:56:52.766","4","98","1.0","42","2","1","2","2","2"
"1784152613.2657","14:56:53.265","4","98","1.0","42","2","1","2","2","2"
"1784152613.7666","14:56:53.766","4","98","1.0","42","2","1","2","2","2"
"1784152614.2664","14:56:54.266","4","98","1.0","42","2","1","2","2","2"
"1784152614.7656","14:56:54.765","4","98","1.0","42","2","1","2","2","2"
"1784152615.2658","14:56:55.265","4","98","1.0","42","2","1","2","2","2"
"1784152615.7657","14:56:55.765","4","98","1.0","42","2","1","2","2","2"
"1784152616.2651","14:56:56.265","4","98","1.0","50","2","2","2","2","2"
"1784152616.7653","14:56:56.765","4","98","1.0","42","2","1","2","2","2"
"1784152617.265","14:56:57.265","4","98","1.0","42","2","1","2","2","2"
"1784152617.7648","14:56:57.764","4","98","1.0","50","2","2","2","2","2"
"1784152618.2651","14:56:58.265","4","98","1.0","50","2","2","2","2","2"
"1784152618.7653","14:56:58.765","4","98","1.0","50","2","2","2","2","2"
"1784152619.2648","14:56:59.264","4","98","1.0","42","2","1","2","2","2"
"1784152619.765","14:56:59.765","4","98","1.0","42","2","1","2","2","2"
