Timestamp,Local time,Action Eye,Action Upper Face,Power Upper Face,Action Lower Face,Power Lower Face
1784589604.2809,16:20:04.280,neutral,frown,0.095196,neutral,0.0
1784589604.3122,16:20:04.312,neutral,frown,0.095196,neutral,0.0
1784589604.3436,16:20:04.343,neutral,frown,0.095196,neutral,0.0
1784589604.3747,16:20:04.374,neutral,frown,0.095388,neutral,0.0
1784589604.4058,16:20:04.405,neutral,frown,0.095388,neutral,0.0
1784589604.437,16:20:04.437,neutral,frown,0.095388,neutral,0.0
1784589604.4681,16:20:04.468,winkL,frown,0.095388,neutral,0.0
1784589604.4993,16:20:04.499,winkL,frown,0.051628,neutral,0.0
1784589604.5306,16:20:04.530,winkL,frown,0.051628,neutral,0.0
1784589604.5619,16:20:04.561,winkL,frown,0.051628,neutral,0.0
1784589604.5933,16:20:04.593,winkL,frown,0.051628,neutral,0.0
1784589604.6246,16:20:04.624,neutral,frown,0.073721,neutral,0.0
1784589604.656,16:20:04.656,neutral,frown,0.073721,neutral,0.0
1784589604.6871,16:20:04.687,neutral,frown,0.073721,neutral,0.0
1784589604.7182,16:20:04.718,neutral,frown,0.073721,neutral,0.0
1784589604.7494,16:20:04.749,neutral,surprise,0.041478,neutral,0.0
1784589604.7805,16:20:04.780,neutral,surprise,0.041478,neutral,0.0
1784589604.8116,16:20:04.811,neutral,surprise,0.041478,neutral,0.0
1784589604.8428,16:20:04.842,neutral,surprise,0.041478,neutral,0.0
1784589604.8739,16:20:04.873,neutral,frown,0.053375,neutral,0.0
1784589604.9053,16:20:04.905,neutral,frown,0.053375,neutral,0.0
1784589604.9366,16:20:04.936,neutral,frown,0.053375,neutral,0.0
1784589604.9679,16:20:04.967,neutral,frown,0.053375,neutral,0.0
1784589604.9993,16:20:04.999,blink,frown,0.036468,neutral,0.0
1784589605.0306,16:20:05.030,blink,frown,0.036468,neutral,0.0
1784589605.0618,16:20:05.061,blink,frown,0.036468,neutral,0.0
1784589605.0929,16:20:05.092,blink,frown,0.036468,neutral,0.0
1784589605.124,16:20:05.124,blink,frown,0.062399,neutral,0.0
1784589605.1552,16:20:05.155,neutral,frown,0.062399,neutral,0.0
1784589605.1863,16:20:05.186,neutral,frown,0.062399,neutral,0.0
1784589605.2174,16:20:05.217,neutral,frown,0.062399,neutral,0.0
1784589605.2486,16:20:05.248,neutral,frown,0.075083,neutral,0.0
1784589605.2799,16:20:05.279,neutral,frown,0.075083,neutral,0.0
1784589605.3113,16:20:05.311,lookR,frown,0.075083,neutral,0.0
1784589605.3426,16:20:05.342,lookR,frown,0.075083,neutral,0.0
1784589605.3739,16:20:05.373,lookR,surprise,0.058961,neutral,0.0
1784589605.4053,16:20:05.405,neutral,surprise,0.058961,neutral,0.0
1784589605.4366,16:20:05.436,neutral,surprise,0.058961,neutral,0.0
1784589605.468,16:20:05.468,neutral,surprise,0.058961,neutral,0.0
1784589605.4991,16:20:05.499,neutral,frown,0.12321,neutral,0.0
1784589605.5302,16:20:05.530,neutral,frown,0.12321,neutral,0.0
1784589605.5614,16:20:05.561,neutral,frown,0.12321,neutral,0.0
1784589605.5925,16:20:05.592,neutral,frown,0.12321,neutral,0.0
1784589605.6239,16:20:05.623,neutral,frown,0.200873,neutral,0.0
1784589605.6552,16:20:05.655,neutral,frown,0.200873,neutral,0.0
1784589605.6865,16:20:05.686,neutral,frown,0.200873,neutral,0.0
1784589605.7179,16:20:05.717,neutral,frown,0.200873,neutral,0.0
1784589605.7492,16:20:05.749,neutral,frown,0.082899,neutral,0.0
1784589605.7805,16:20:05.780,neutral,frown,0.082899,neutral,0.0
1784589605.8119,16:20:05.811,neutral,frown,0.082899,neutral,0.0
1784589605.843,16:20:05.843,neutral,frown,0.082899,neutral,0.0
1784589605.8742,16:20:05.874,neutral,frown,0.098228,neutral,0.0
1784589605.9053,16:20:05.905,neutral,frown,0.098228,neutral,0.0
1784589605.9364,16:20:05.936,neutral,frown,0.098228,neutral,0.0
1784589605.9676,16:20:05.967,neutral,frown,0.098228,neutral,0.0
1784589605.9987,16:20:05.998,neutral,frown,0.106559,neutral,0.0
1784589606.0301,16:20:06.030,neutral,frown,0.106559,neutral,0.0
1784589606.0614,16:20:06.061,neutral,frown,0.106559,neutral,0.0
1784589606.0927,16:20:06.092,neutral,frown,0.106559,neutral,0.0
1784589606.1241,16:20:06.124,neutral,frown,0.063386,neutral,0.0
1784589606.1554,16:20:06.155,neutral,frown,0.063386,neutral,0.0
1784589606.1868,16:20:06.186,neutral,frown,0.063386,neutral,0.0
1784589606.2181,16:20:06.218,neutral,frown,0.063386,neutral,0.0
1784589606.2492,16:20:06.249,neutral,frown,0.072095,neutral,0.0
1784589606.2804,16:20:06.280,neutral,frown,0.072095,neutral,0.0
1784589606.3115,16:20:06.311,neutral,frown,0.072095,neutral,0.0
1784589606.3426,16:20:06.342,neutral,frown,0.072095,neutral,0.0
1784589606.3738,16:20:06.373,neutral,frown,0.031792,neutral,0.0
1784589606.4051,16:20:06.405,neutral,frown,0.031792,neutral,0.0
1784589606.4365,16:20:06.436,neutral,frown,0.031792,neutral,0.0
1784589606.4678,16:20:06.467,neutral,frown,0.031792,neutral,0.0
1784589606.4991,16:20:06.499,neutral,frown,0.058909,neutral,0.0
1784589606.5305,16:20:06.530,neutral,frown,0.058909,neutral,0.0
1784589606.5618,16:20:06.561,neutral,frown,0.058909,neutral,0.0
1784589606.593,16:20:06.593,neutral,frown,0.058909,neutral,0.0
1784589606.6241,16:20:06.624,neutral,frown,0.064666,neutral,0.0
1784589606.6552,16:20:06.655,neutral,frown,0.064666,neutral,0.0
1784589606.6864,16:20:06.686,neutral,frown,0.064666,neutral,0.0
1784589606.7175,16:20:06.717,neutral,frown,0.064666,neutral,0.0
1784589606.7486,16:20:06.748,neutral,frown,0.118623,neutral,0.0
1784589606.78,16:20:06.780,neutral,frown,0.118623,neutral,0.0
1784589606.8113,16:20:06.811,neutral,frown,0.118623,neutral,0.0
1784589606.8427,16:20:06.842,neutral,frown,0.118623,neutral,0.0
1784589606.874,16:20:06.874,neutral,frown,0.117126,neutral,0.0
1784589606.9053,16:20:06.905,neutral,frown,0.117126,neutral,0.0
1784589606.9367,16:20:06.936,neutral,frown,0.117126,neutral,0.0
1784589606.968,16:20:06.968,neutral,frown,0.117126,neutral,0.0
1784589606.9992,16:20:06.999,winkL,frown,0.073435,neutral,0.0
1784589607.0303,16:20:07.030,winkL,frown,0.073435,neutral,0.0
1784589607.0614,16:20:07.061,winkL,frown,0.073435,neutral,0.0
1784589607.0926,16:20:07.092,winkL,frown,0.073435,neutral,0.0
1784589607.1239,16:20:07.123,winkL,frown,0.03951,neutral,0.0
1784589607.1553,16:20:07.155,winkL,frown,0.03951,neutral,0.0
1784589607.1866,16:20:07.186,winkL,frown,0.03951,neutral,0.0
1784589607.2179,16:20:07.217,winkL,frown,0.03951,neutral,0.0
1784589607.2493,16:20:07.249,winkL,frown,0.033028,neutral,0.0
1784589607.2806,16:20:07.280,winkL,frown,0.033028,neutral,0.0
1784589607.312,16:20:07.312,winkL,frown,0.033028,neutral,0.0
1784589607.3433,16:20:07.343,neutral,frown,0.033028,neutral,0.0
1784589607.3746,16:20:07.374,neutral,frown,0.026592,neutral,0.0
1784589607.4058,16:20:07.405,neutral,frown,0.026592,neutral,0.0
1784589607.4369,16:20:07.436,neutral,frown,0.026592,neutral,0.0
1784589607.468,16:20:07.468,neutral,frown,0.026592,neutral,0.0
1784589607.4992,16:20:07.499,neutral,frown,0.090341,neutral,0.0
1784589607.5303,16:20:07.530,neutral,frown,0.090341,neutral,0.0
1784589607.5617,16:20:07.561,neutral,frown,0.090341,neutral,0.0
1784589607.593,16:20:07.593,neutral,frown,0.090341,neutral,0.0
1784589607.6243,16:20:07.624,winkL,frown,0.304974,neutral,0.0
1784589607.6557,16:20:07.655,winkL,frown,0.304974,neutral,0.0
1784589607.687,16:20:07.687,winkL,frown,0.304974,neutral,0.0
1784589607.7184,16:20:07.718,winkL,frown,0.304974,neutral,0.0
1784589607.7495,16:20:07.749,winkL,frown,0.055837,neutral,0.0
1784589607.7806,16:20:07.780,winkL,frown,0.055837,neutral,0.0
1784589607.8118,16:20:07.811,winkL,frown,0.055837,neutral,0.0
1784589607.8429,16:20:07.842,winkL,frown,0.055837,neutral,0.0
1784589607.8743,16:20:07.874,winkL,frown,0.057247,neutral,0.0
1784589607.9054,16:20:07.905,winkL,frown,0.057247,neutral,0.0
1784589607.9367,16:20:07.936,winkL,frown,0.057247,neutral,0.0
1784589607.9681,16:20:07.968,neutral,frown,0.057247,neutral,0.0
1784589607.9994,16:20:07.999,neutral,frown,0.049157,neutral,0.0
1784589608.0307,16:20:08.030,neutral,frown,0.049157,neutral,0.0
1784589608.0619,16:20:08.061,neutral,frown,0.049157,neutral,0.0
1784589608.093,16:20:08.093,neutral,frown,0.049157,neutral,0.0
1784589608.1242,16:20:08.124,neutral,frown,0.037005,neutral,0.0
1784589608.1553,16:20:08.155,neutral,frown,0.037005,neutral,0.0
1784589608.1864,16:20:08.186,neutral,frown,0.037005,neutral,0.0
1784589608.2176,16:20:08.217,neutral,frown,0.037005,neutral,0.0
1784589608.2487,16:20:08.248,neutral,surprise,0.025312,neutral,0.0
1784589608.2799,16:20:08.279,neutral,surprise,0.025312,neutral,0.0
